Id,Price
7823,182033.7959614408
310,143495.04121602094
3704,219511.331220524
11615,321681.2609882775
6605,219616.98736651737
3381,176918.42763061545
2143,141926.58064526352
3191,267163.50116578286
13980,120579.92906647162
15613,164204.25308083463
10943,275862.5924299893
9654,146604.1379177174
16053,424350.82714863453
14931,211237.38376210697
8299,233732.62263790405
2147,164516.35030859377
11567,404738.9145222919
5905,135155.20083627303
11160,124437.49775007679
8275,150410.90583204094
16398,248756.42533289007
11229,179054.0838940654
10309,145862.52471062768
7340,266311.90427529986
7653,163235.30438651296
272,202292.11782826667
9831,218839.84991811475
5016,146145.07104647832
5968,66937.40425635676
796,223587.98041878824
12123,125326.09944641612
16629,176578.46583114917
2637,176379.04224933076
6194,215518.31900503513
6216,378469.80117361597
14346,174943.85848665357
6428,142313.96416507714
2891,230931.54542955855
84,173728.74498526257
9260,226505.8294094778
15250,132130.05121304365
2348,216491.04462311472
10427,265360.76427038724
13230,228743.84088196245
1691,229225.16700011163
8803,118093.10195941913
5464,176219.32874403437
10559,115237.75929971735
16787,299668.4426263734
4278,150889.12718342655
6183,173093.40702036975
12775,150222.81593176397
10104,174578.38242082283
13663,180944.51220414517
9404,262377.0352955216
14724,218866.72276713236
10040,186479.29048458414
4646,195324.03484793476
4754,153068.4046614299
3310,225789.9282174155
2003,191503.0585743209
7312,198628.02613616842
10921,238857.9597692534
13419,283516.2852392364
10105,166630.34343533232
2196,454717.4347889949
12659,232108.8160506513
4380,235590.18424542077
10847,159161.5779595999
10805,288809.29761500814
8709,83881.81518068173
8319,180290.2454533244
2215,187183.9907823063
7000,189059.58587934443
7701,104573.58793381395
9678,206186.30874067545
14026,169729.4072021937
7971,164225.84984352867
13734,151902.8418840177
16483,219142.0237075629
6150,204017.00193232633
2931,295234.7668760947
5418,192732.41530564355
1662,499337.14958890673
2441,191653.50078308422
669,121479.07335516337
7734,191978.26225020344
6010,251277.26471913105
266,137263.42537804908
632,140997.084718424
16221,95313.55765404698
11832,171118.76741451473
5035,119871.54118443733
37,112098.42996917767
6168,183651.11408411767
11757,183517.4172693094
8086,129533.17155461146
6529,224709.50118674172
15121,199503.9788084858
13904,142637.10729985774
3711,168176.00847891532
16563,144095.75936881042
14494,174538.46001207674
3006,220929.4315179683
15299,120700.76886269043
92,291304.5380738113
8066,164723.71807495833
16071,206719.96900912994
10662,131550.4948601316
3883,212945.9759930848
5511,129970.7023450721
2821,319531.1193144233
9570,204660.77047151455
4326,249252.5658880703
9251,236144.87221308463
9031,202872.6772686081
12689,170230.55063308738
16380,261808.3701975656
1053,258798.4673897449
4568,179170.4824262077
16140,113311.36909055042
14356,373448.2303453864
8466,185467.45798139847
15652,152550.09003980758
3285,122359.73566770363
3198,164528.34687024239
14088,413367.4420249361
2268,127171.24249449154
15472,196892.24526671425
1203,224830.33914867774
7157,341455.5739094613
6886,210765.97862710035
5083,252014.00048610783
7467,108072.27296722183
14068,202723.48744920632
2080,183308.11516175917
10865,156738.97713507316
13516,182402.7584418553
14150,201358.66024389144
7609,114306.37379432461
2144,334853.92138694174
10357,196422.0741128794
2396,247839.44502134874
1526,301420.8523986714
10890,264770.30826258403
8638,452382.47400508204
6050,257147.84440339467
7639,106807.09409993447
10544,213002.0205458916
9577,242211.4187365753
13195,216137.33847692254
3484,230565.84436953434
16668,420514.143667744
7171,168384.47208359934
8547,210958.16503875138
12735,215510.90485327286
9093,193775.61848857967
15323,248203.3026931622
14897,139613.08302985053
5135,143907.21645613978
5327,229180.6119157436
13133,240484.71435605967
1676,294054.5622045299
16296,293071.5606128974
1095,159047.32407688696
12528,157867.20529574048
7348,272304.976403812
11663,169519.17594972777
1803,189621.46884363794
1510,235870.13266541346
16045,175250.6462615179
2900,154117.24171877615
3236,172562.36838721402
1318,205997.5059586976
14948,217396.96108972104
7840,275665.5024201278
15325,183360.80772836079
8700,191600.7123583265
15706,199093.20606271844
14449,168111.85355153683
16117,186781.17956159345
4529,187973.38021862516
11199,201204.60965377747
4052,358291.13814802456
821,206635.674805652
68,238556.514023308
554,115195.67145448293
452,192329.91073002832
11394,293037.1755260128
11393,194639.76369099665
9535,162846.75290094526
4024,185034.16783210007
10069,230757.0921639646
12007,167010.21569604287
12368,427984.76134571293
1259,360403.5073670287
1124,302517.55029603513
3707,174350.89864123825
8767,167606.36812763862
1919,161370.74159898463
16741,162822.60007332757
6664,288145.06380099757
5688,401090.51278564404
7799,148505.283727316
14843,320316.2143644937
7532,158998.89019751578
8133,164756.09793855163
6264,341028.58811165736
4125,168942.11081257404
2410,174836.92557980106
13607,217242.4139352288
1716,276365.6082632827
1370,150217.94205246863
2273,383355.6157350879
15298,315190.2865511806
4284,245973.85339146317
12303,147762.36804154638
7808,131225.23557568144
2203,144592.03001154689
7237,127424.19147571673
15864,188982.74121702297
2844,136145.4100843678
5729,170195.573883029
11812,389588.91505656077
1779,161726.22663529552
6442,140995.6174803531
6160,232054.06755054262
8266,201753.68635526174
9903,159384.30012838534
2867,133900.91120961515
6998,181168.0902331494
13932,184946.95526862313
12587,145248.65596116908
3611,229371.00293468114
2646,292521.54800158174
1890,169614.79559442244
860,278336.68505000457
14187,199322.03880680932
12569,298646.8080886804
1276,94272.70835146785
12025,212616.52870978462
4890,308340.57522030605
14410,344667.0281256559
10352,263912.6928455554
11407,197617.7964076125
10384,174842.33231314644
7622,295940.58180085674
12578,175298.04447034045
15820,169649.98093602704
563,196604.28331411965
15226,162094.1137420415
6396,216137.33847692254
6247,145542.14115111815
3339,160901.53135712526
10975,311747.3042169469
7475,113801.31300166817
11129,184628.4952372501
3051,244420.37130579684
10232,226925.5720146772
14106,184271.83890946434
5502,216552.04241239876
4558,74629.90621859503
4181,149595.89645369665
8426,124756.86239622523
6611,164616.18587454228
14641,143426.25049074573
15539,264683.3214585287
13119,128070.00184753932
11716,188703.5606940634
7316,243002.5125543903
7791,116440.66271333321
13034,320444.0957047733
1068,264836.39669287653
4060,171618.70689425987
10172,219087.14998870098
2591,182157.81357267112
12494,373111.6449779522
7828,270845.04284008924
15284,182166.86334120887
7947,179249.16122373368
16335,223120.8935172557
10234,335761.6076597455
2797,244652.37617588052
5341,238536.53258062268
3059,227753.2046623305
1559,73077.16998357378
15320,282941.30598424975
10284,339808.4123642543
4134,208032.17396396396
4481,217829.89041657225
7222,156484.7540553377
4062,250147.89814552735
2192,219850.13900258398
9637,192177.23284766971
16236,168039.58437277455
4272,161841.9225167118
9406,290622.27805854764
14309,232186.01003257482
1946,285807.88646907924
16235,222379.4236398359
7146,153730.3012729627
16784,228321.7274837909
349,299895.3560447446
6251,169915.56337615976
5128,347331.57461241295
11718,173118.75964312718
16721,95143.26532640481
12517,218856.59177865824
15961,177337.04071627205
9428,150285.20882167827
14541,152869.45180175244
10168,119942.80548030307
11270,177289.2308148611
13210,168218.7929684227
11518,178798.75249968772
12612,159120.0662612358
16352,117476.2387152833
9935,141262.56434234304
15521,247422.9039287557
11482,188388.71049942053
11443,176817.91762112523
9459,243015.7657266692
9218,155050.3652837911
854,156691.594098949
5619,163929.3148279597
9208,169942.40810289825
4391,132164.5494664926
15207,163658.89281259975
7183,187707.02727479208
16442,219586.6267460823
7936,77224.25367222622
10606,370950.3551267912
4979,150819.4081922014
4854,299300.4113020286
16476,118187.88890021443
10516,160197.60884082678
16261,284256.01423138415
90,444183.48195743887
5433,169061.45466108518
14338,134856.9332764062
13487,238335.6464030412
8211,483515.02475112403
170,159851.55351976785
14051,99334.86551848018
10686,195007.49030635515
7595,293716.43511021516
6777,390712.424416908
14661,181114.45035550374
13991,327047.11489644897
16795,178372.43900776765
2740,124669.56132940923
7368,340247.80306558614
2413,259633.57481528187
1852,484932.17515438574
15200,355620.71137953753
8467,338442.6663727365
16379,269021.0405955672
3375,183360.80772836079
5945,472247.8214353795
2641,186862.22591216618
2837,334399.4439937709
3498,208471.39538159533
10876,152243.6416169447
1285,207150.83091096007
9285,204294.37416627648
4015,325942.1450730905
2526,173987.9164693591
7814,216043.3667828052
7117,322777.34885054844
12359,125627.26447716373
3303,291270.7043421785
13874,157685.20812904136
5484,180341.0342215501
15067,165209.3665405089
12639,207246.83467277946
3388,235754.07353552597
4256,200080.92393092264
15738,208606.66399603654
14049,186551.83035098464
15780,188629.3300354623
9564,171818.076202282
11910,189950.2150120282
11315,184255.15833079375
1733,163575.7219468692
3910,393232.4356906872
7552,444888.16838015773
254,169871.79654478162
5222,188643.7461990328
8314,214588.3763004812
16743,188329.65484503956
10335,118146.90927383478
8226,314685.9125699888
12254,214036.69413395578
13152,209285.44435290337
15020,194257.52967656517
16349,227041.94968538536
11924,161368.43149102555
12543,192603.3449838604
14114,230981.44029335058
12318,239834.48545439495
15383,177509.6228593282
6679,232737.15188548554
635,169275.45068519123
15993,273160.13402005547
11375,191458.63890802645
11216,183468.81839253783
15401,217422.1973880688
11301,158274.12910145606
13804,268842.4735794368
10839,188299.93452898218
1588,323612.5642687884
3596,191427.37747107347
5816,147851.07991713815
8099,143063.4359903557
6551,190397.47297870275
14075,550090.27063485
13431,198663.765087073
9481,311682.87751415255
5295,165072.66156239898
15859,368693.99129970203
10634,311202.14545784646
444,232314.7002192604
11686,229098.97865388525
1213,204266.1640351283
13970,120038.16229881597
6849,450505.7476959513
9911,248980.61337724503
5649,150673.5622259101
7184,239508.24219439802
5877,265467.61504994123
1655,231711.09676075564
15301,202875.90650344137
12389,248360.03898453896
5241,269805.78207176557
7048,154743.1473902619
10574,149291.66975106986
8593,128599.45721210787
4752,176383.81884686885
14663,184879.92344988373
10994,224749.5398081384
87,70677.32745364046
5132,126451.93016838316
6372,400865.65910207015
7411,282628.0217803838
3319,252744.60351218033
9355,131366.9601286803
5139,258385.95464162817
56,278171.67936522124
3249,170996.40837464636
5047,83290.22016773304
13238,294261.0981823229
2190,288164.91648971033
15599,179198.53538309108
6542,159890.96024236333
1968,173443.7874178235
5630,182505.11931933663
9157,244796.16497122654
789,189217.00173849557
1413,267827.5956248201
12514,252687.2782145572
13459,140361.46304149777
1345,242860.4498985305
4034,210240.9482760138
15169,147359.47571064119
6770,221389.0988161004
3334,171304.25602312895
12998,151642.50654875234
15870,214416.1331397253
1871,160810.16881483272
5770,166970.6582472531
13196,109729.40574370728
7633,207510.50722237266
10699,204079.63055276597
15470,184796.8299674528
1903,594313.5712378782
13860,210423.17144713394
7649,272548.43691625603
11043,254869.5007498999
2922,242520.7388673863
7538,391175.8507706989
9477,128348.12737789107
117,504622.2779694267
1457,248431.8801252551
7082,166999.71877504108
3053,255765.2235204233
12522,112143.7921798088
5744,496722.68691393564
13566,333290.20733711415
1464,141122.0095442063
3852,114896.86321904004
9557,215118.15071366503
14719,436215.62089919404
13978,126891.3248159294
3286,164936.05134672386
13019,369290.641990926
1421,145149.49311817976
13502,185916.47936750465
14811,125023.9503264848
9297,296815.7248699119
7749,538001.7341202403
16555,141926.58064526352
14576,192597.33003887744
12766,139700.6552287426
4679,175475.3767519477
10033,188431.40910852436
11231,259879.31848190096
15112,160265.92577944958
10617,182556.85645352566
2175,166157.92417358406
16502,460060.3965306034
10106,179646.10802171205
12561,165850.87373274853
15907,292688.10701758834
8069,126365.32644240132
8316,124841.37187881085
12343,239979.90657798867
12092,129135.21108474623
1527,165789.32654367396
10010,215638.98270222874
655,107624.98430121582
10549,136119.85872893877
3248,118405.83185870957
13499,265364.5513096494
14959,204246.00364635626
6070,151770.68829341422
11360,230770.16340711561
12102,201659.96454212058
11870,299554.87853414944
3713,90580.82557091942
3230,150456.63339784698
7742,208733.52196837956
15092,337858.4736092551
8728,285567.8430356958
3386,157167.3215488125
9409,140446.23411149794
16545,250185.85548788772
3127,168919.44104927985
11344,169222.7681775565
2112,219256.52517903497
7310,213502.6343314611
6313,224459.35233269143
3681,395067.05645978014
5114,393848.3744305712
270,158292.6644980813
14350,182556.85645352566
12223,346517.325629869
1066,185991.60518215192
16116,366592.24899617507
11410,484207.4542649479
4088,157112.59648238245
5956,163543.61936389492
14669,155946.24781800722
13871,137078.4878205066
4126,227436.15815839384
12114,210419.03623125787
16607,170724.16123487148
4266,210541.93321122072
13518,205574.60880006393
11856,305617.0005304673
3885,212265.21217745324
8891,145543.32236390805
4964,171784.07319042034
7696,168803.02976771566
6894,102494.27337368751
9766,169684.99295908725
4800,156436.96910218798
2840,211510.53874203857
4743,178015.64381061756
13562,438715.4650443831
8301,204095.95442897067
5405,180719.85720827084
1535,171145.82500717542
9073,124606.81317883964
1698,348604.01834586577
12262,246946.02168410522
6794,173118.75964312718
12701,184261.513441305
8432,173194.8604592988
13540,130979.81241890916
8629,163187.09988679914
1440,188712.46984462268
8596,208102.5600805901
9575,270256.42533125466
14976,105541.2112376534
3149,213828.12387979068
5157,195208.03112389857
10748,177387.21890536585
9719,372193.15299618937
6376,175039.61478562682
9733,183601.64490200893
4749,208258.3683228738
4994,398151.7756878084
538,210776.58821615347
5512,146350.4109932121
9778,163995.41885484196
9761,147985.43478182395
3174,427893.74687327386
13429,211749.87901113738
10467,67017.12072628389
14129,195052.840728667
13608,210414.888064555
11106,141936.77907675254
12048,174263.36540143043
1054,386793.64779952215
3582,199041.21173336694
1566,154947.22887164063
11529,145424.58342604188
11859,164448.48230612226
10582,149913.7573059252
14907,504461.42966562585
14039,168752.0266714883
10489,132399.15793836792
3331,329449.58323196595
10153,245157.20569386054
5271,152162.78758951972
11871,388226.91452235094
776,131122.88937665534
3994,137320.38563793365
9433,70311.58816594482
14275,141514.3251687252
8030,242049.0331859903
8169,250037.1713836979
8053,182749.76007851545
4822,241952.25892255091
13197,219968.7964385679
13634,286966.6749997894
8951,169972.92472107214
12176,227065.15647074545
15471,142286.46743378227
14962,145478.13935248138
12512,118632.07320974539
8697,436787.45540449856
7095,216798.77247028626
13639,214254.8174828122
16660,156658.56899267164
5848,141776.53142787793
5386,193892.45945088475
10880,273810.37603419763
3954,182686.2383629465
13426,272967.98381314334
5966,218050.12231548125
16315,289483.4537707213
7455,184320.63763398683
11071,219629.60623210724
14740,212803.44776432612
16087,174328.46517570314
8931,226814.3901615636
15289,165551.6638706541
16089,276806.25172686717
12128,187599.99398860248
4724,221495.98242720662
8585,203567.3506647515
7188,218258.91411828407
5423,174269.60354774364
10488,204861.4732683583
5980,203132.62254675978
8376,208953.91585647687
12397,146605.1751355857
16496,218751.60177083578
4891,226626.50671265225
9710,142999.8392000436
6339,146219.21971684563
244,187222.0534711984
5002,238724.44903776795
5358,170745.27604143816
7636,153666.63189327455
9361,293760.533166026
3601,107731.63605376614
15755,166315.79662462612
172,182549.7301888164
3037,337483.59591976064
577,264356.3139018065
3607,198376.68059860126
2515,122712.36975454765
10413,157663.8232361368
10511,246682.40140000542
4637,548034.9174144336
12736,287850.67849253915
9534,237822.14520266518
11641,189119.98862920594
10419,255555.99352603193
15313,192037.45569811002
14915,203723.28720693948
12409,397626.0765517718
9405,124665.61256111921
14066,194630.74981936227
14108,186172.90970345642
11931,242771.77768488784
11464,319600.9804393296
926,147794.89365194473
11190,219586.6267460823
10260,186753.84015152208
12712,201641.29571825964
1234,198833.23692971794
11608,106124.93893511931
3776,248272.26832154748
4881,204095.95442897067
10266,204695.52193043812
3262,238895.3522499263
3576,369630.4524831827
16604,438564.1527539463
8041,201449.40413089423
10691,234824.22042178805
8357,188502.01141623367
11661,140339.66389332412
4453,231739.20245817734
15936,217776.10524978163
8463,290047.75132833363
15770,243600.00932123765
466,169032.24405134708
14965,89590.42033557568
11227,194790.17575864025
9894,281485.95087958494
11746,195287.71477833518
4118,145260.9739034158
756,333155.0670341268
15589,175659.38192206758
109,337350.02380715
5778,210034.0889600956
1731,92011.97398570107
3450,154849.43309578247
2961,194374.27217724928
222,171049.90026962617
11454,327912.1624691515
7339,187707.02727479208
12096,98769.45550280884
14074,204494.10132354544
4058,178709.30060722254
6603,261929.5815185849
3289,118112.1102836268
16681,273374.4305515238
8200,299862.90427103976
3343,280789.81651380134
7802,178136.17700525024
2082,396697.55961319024
217,264233.7616965431
1720,178807.43835994438
7224,241945.0499306529
6176,136642.02263620915
12571,255400.22917333347
16666,323586.6651587433
8908,216150.08086083713
6914,175396.95714258697
5428,182048.0962681314
381,173118.75964312718
3991,196178.2945829633
16365,277290.7909263743
1046,214954.86224982335
391,150040.83439800015
9212,300487.10079633404
3022,196352.5586051622
9961,117573.35391005185
6764,300002.69353296276
7720,175551.3299020951
4809,214563.4103295885
8877,301506.15177193424
7817,178374.47928583753
10614,114370.62185406785
5553,271950.0788091896
16488,133215.80670501682
11002,174847.43460876308
13592,363501.565047922
15050,210984.1298815126
13553,255939.6364742141
9041,199102.89015780095
5461,484212.9591807661
16274,456604.6931185355
2138,190256.4275268146
6245,167487.83494557344
8245,184206.5480063705
6491,218638.35340431536
13218,200451.94416878835
13101,111184.31285832947
10462,144618.9845452068
4079,183047.3324488854
1506,484880.04988823127
14107,124756.86239622523
12215,288508.1354020109
11576,350261.6149547578
10567,222747.94151417247
12713,215969.4013759377
1468,452499.6389219092
2549,251593.52961608698
4172,225206.16145906746
12380,223894.9503241015
3513,114368.58228677488
8165,249334.30206166295
1127,200006.46104863327
14601,457488.34106928593
15526,292001.39868998976
986,304004.1438122653
14968,210521.68264890026
9348,169473.89324031127
6317,262645.6204820294
7497,106744.39236231208
5079,328286.1999094201
528,172467.8075485058
10964,143764.71257907376
5812,329873.9839015122
11022,190624.72853437552
16251,149617.4067719455
5863,118323.35683308117
8664,212544.41901323895
5396,207529.63756698207
6917,238831.4012435004
12776,126714.80028231264
473,248172.13834099987
13333,219823.07094277788
13023,163245.63209155313
7357,233103.85606714356
10955,439065.29118695017
11914,390769.9278733807
12535,190123.5073327967
11205,180847.93335656577
13209,191159.7467740358
16119,350448.53523526445
2174,228548.64200776833
4834,214906.7557598846
10151,172092.93081365424
5584,208800.2403320812
6672,209676.38055598582
12858,277719.44950177474
5106,161252.1266405056
8884,174090.95616042885
13766,178059.16206291894
12556,127039.06590942049
12910,215458.1725271643
6258,124756.86239622523
7100,214404.88411207867
1793,181273.0228861731
3335,167483.93443558834
12835,175101.6552404103
10591,159422.06979530488
15707,250768.01092602572
16389,158792.56956252528
7440,340690.38662474824
6293,175509.77152066104
3937,197293.44587681818
16527,189495.95333204282
5102,255621.91380199612
10734,337081.6878753215
7986,169626.593053372
6495,93140.65514133958
9571,249978.63457966474
5131,200125.0579800175
10761,423269.89070428826
143,400405.0793356724
13829,176484.96721504966
13662,196265.8590742263
1771,155943.62884750147
5448,202263.1896464579
8594,174168.84808250665
12038,302508.3759476295
16471,175665.46118826355
16764,145619.78056046204
1282,173174.5137627586
15101,260403.0751051959
9473,138703.6312715714
2324,475306.3069074196
14448,196288.91944057762
6000,64128.48329060253
2077,137511.02379779145
12960,232964.78015962197
15837,208324.30722074056
8805,244780.80561058814
9987,232429.9532548418
1580,299019.9680103189
11089,128494.3775370562
10926,217939.67399141102
12773,425338.04396774294
6490,258119.00344921678
10858,125241.19944120744
2831,120330.60621886876
16326,158955.78405780622
371,185323.80520850958
8852,211749.87901113738
6713,257109.56888078255
4230,179965.5436437413
3639,213841.32275911668
3642,194402.42114576304
5149,191086.1225480974
2861,210259.94370836703
13300,100278.45250835328
2807,348134.2502205121
5919,101010.71008379596
12716,565421.1497662287
4271,236448.93170907375
16055,246007.64101999896
3747,223623.40979974292
5857,274886.70047667786
6884,368094.55277300684
16027,298946.0663576975
3512,318387.557326639
5181,175526.04061273133
16732,257608.6651436787
1908,176441.41982163608
12082,177667.463432508
7286,150101.75389858324
8216,136128.31918661582
6929,344313.9412646842
3950,331438.60247829405
12479,171762.8368760117
877,130582.60919875854
1366,191804.53018749907
384,145566.05186899635
5767,207447.34906913328
6910,158044.87705773322
187,199355.9084944542
10164,261020.34085645885
8603,238626.1142894654
15834,174836.8684629522
3078,127755.93954809142
3479,237551.05876604325
6671,212005.0121115371
6078,183964.70716201307
16271,146380.99482792907
16191,153634.78667159803
11544,183201.26338221933
7781,186367.77555889223
14918,284711.1323184859
6238,219930.45576202925
12989,203302.61249887082
11907,235372.89096035867
9696,150617.29354214246
14084,333687.88694448635
3895,158131.43961276082
4367,177463.13416758447
8453,64304.69786294109
7638,347342.7590403572
8373,207495.17905278696
4674,175167.23589473224
15787,145476.45643679923
5903,269260.16927608824
13679,206437.62937635195
9018,308967.8944372731
15823,244333.58554940353
13289,146473.4148808441
9896,188839.4736985098
14436,200841.27796524408
5547,243433.03208288635
4048,433001.8558046671
16579,207117.20243096317
8550,202162.98053778103
9385,338796.43654535635
5242,159231.73508721511
31,228006.31159538683
6144,273051.33780199214
3990,206542.50230898644
2523,96539.61415730028
12608,262412.25999021647
7234,184737.26632183781
15264,200654.77429722136
9623,199423.33122918513
3161,329176.5273124604
7425,112279.05525346458
13021,280981.9171249946
4044,147364.76101219514
15411,225602.27794148235
979,319693.742585742
5514,225602.27794148235
4817,168119.45752162638
2115,195034.62151328762
10571,259581.02393687904
8992,237903.24832362958
15546,185328.3651733387
11359,135239.5969887263
11972,171665.50651591292
12838,178632.10265020505
5948,124606.81317883964
422,271307.8959200236
4855,182540.72442865014
16197,115325.34203511498
8926,434718.7499203539
5703,155339.8892983336
8848,203800.563000047
7039,310547.5693460134
3806,162497.96749768968
15154,188967.51061923328
13132,183682.07925588262
7438,191903.66599401835
4398,220666.6966265603
2440,173001.7492909443
3751,147852.12858290778
1476,173864.4126217004
2264,307816.50820329564
16444,148855.63184816224
10704,156456.5923984992
4033,144592.03001154689
4508,122673.21889604432
16290,246302.06825943728
10387,204246.00364635626
5457,149950.57524542997
4910,274819.5155556097
7451,192026.36491592095
10732,165574.8778376406
8015,126081.60101902588
6148,174388.20819352448
5892,246946.02168410522
7825,216415.51336496018
6851,209842.22415065323
6633,212528.438331883
2139,264725.0026412557
10213,327912.3474615865
2830,222229.34098454873
13907,141779.99297351224
15897,340603.5501107336
8311,193866.41409984187
14230,202688.34333755818
3878,198221.90703396403
13732,173367.17681095214
12110,165714.1561441327
10675,366225.05563659215
12946,122987.74269069343
16754,234916.09749372434
4394,259595.543819237
16728,174588.10119273895
14378,308694.7611841368
9949,168887.21261033122
994,160939.1447260075
13258,158453.4280024179
5883,384916.7036274034
6933,336664.2888255211
13193,209476.18806206313
13286,169924.86721284193
13407,382823.7258035421
7512,127320.23674535612
7221,193086.27564793974
14428,139155.02735755322
1740,188293.82666261157
3,141625.4210303025
12952,228564.05876301214
11537,136231.01607349
2558,140660.69778298246
14081,263336.78051772894
3517,265982.74085869035
7149,219895.3418815494
15777,118316.8775351409
8995,221436.01295916954
826,374208.08068609645
509,297831.2833845998
14875,306673.2598613136
6591,156474.57828122843
11283,108808.61672418735
9897,242748.06713379736
14902,172981.73799727304
14291,150463.8897440096
3162,230033.5765978849
4206,186741.15015935176
11580,199855.3056505255
2007,245654.91083140363
14939,360311.0611892204
13572,213571.00737607572
